STRAIN	BC_ID	MU_ID	ENV	gen_0	gen_10	gen_20	gen_30	gen_40
DivAnc	107415	988	1_SC3	2	19	6	6	6
DivAnc	54663	998	1_SC3	117	743	376	773	651
DivAnc	5211	1014	1_SC3	55	275	114	187	138
DivAnc	14156	458	1_SC3	307	1913	1061	2083	1756
DivAnc	9056	846	1_SC3	493	3304	1462	2864	2172
DivAnc	78374	168	1_SC3	50	412	170	418	276
DivAnc	59578	639	1_SC3	1	0	0	0	0
DivAnc	45879	375	1_SC3	56	268	145	287	193
DivAnc	24067	969	1_SC3	145	658	386	761	500
DivAnc	184076	376	1_SC3	1	0	0	0	0
DivAnc	18525	757	1_SC3	446	2706	1357	2484	1829
DivAnc	176602	185	1_SC3	471	2713	1440	2761	2084
DivAnc	13101	363	1_SC3	1	0	0	0	0
DivAnc	85768	89	1_SC3	342	1982	887	1642	1297
DivAnc	14484	830	1_SC3	1	17	8	2	0
DivAnc	18303	202	1_SC3	107	624	342	667	537
DivAnc	78559	40	1_SC3	264	1444	714	1444	1076
DivAnc	109911	209	1_SC3	1	6	4	6	3
DivAnc	119351	1015	1_SC3	270	1803	975	1927	1384
DivAnc	44449	623	1_SC3	185	975	516	807	762
DivAnc	24322	217	1_SC3	67	422	194	355	322
DivAnc	122522	635	1_SC3	1	18	0	0	0
DivAnc	62622	234	1_SC3	4	41	35	76	53
DivAnc	48725	902	1_SC3	14	115	34	143	142
DivAnc	272688	252	1_SC3	27	106	60	146	91
DivAnc	156953	704	1_SC3	131	584	260	628	439
DivAnc	14375	587	1_SC3	511	2965	1453	3229	2642
DivAnc	68990	376	1_SC3	558	3082	1551	3004	2148
DivAnc	29473	587	1_SC3	72	369	194	331	241
DivAnc	1040	711	1_SC3	101	520	220	398	330
DivAnc	1045	500	1_SC3	182	1098	537	935	732
DivAnc	9583	279	1_SC3	2	0	0	0	0
DivAnc	47854	947	1_SC3	1	0	0	0	0
DivAnc	1680	853	1_SC3	1	0	0	0	0
DivAnc	18782	627	1_SC3	116	583	326	623	614
DivAnc	188458	90	1_SC3	185	1177	548	1131	884
DivAnc	164128	1009	1_SC3	2	3	0	0	0
DivAnc	192398	815	1_SC3	1	0	0	0	0
DivAnc	24499	104	1_SC3	290	1560	692	1428	1078
DivAnc	41706	213	1_SC3	1	4	0	0	0
DivAnc	14575	440	1_SC3	12	36	11	17	36
DivAnc	50367	768	1_SC3	1	0	0	0	0
DivAnc	29980	456	1_SC3	1	7	0	0	0
DivAnc	26014	134	1_SC3	1	30	7	4	8
DivAnc	24254	965	1_SC3	505	2831	1452	3037	2383
DivAnc	123235	279	1_SC3	71	505	264	585	324
DivAnc	79339	552	1_SC3	145	635	266	501	334
DivAnc	291477	619	1_SC3	2	4	6	22	25
DivAnc	94896	912	1_SC3	28	201	114	201	140
DivAnc	178504	252	1_SC3	1	0	0	0	0
DivAnc	68537	46	1_SC3	227	1420	664	1305	991
DivAnc	68535	845	1_SC3	622	3634	1852	3862	2979
DivAnc	8651	657	1_SC3	1	6	1	4	0
DivAnc	8652	710	1_SC3	354	1939	869	1810	1461
DivAnc	1463	14	1_SC3	1	0	0	0	0
DivAnc	72369	476	1_SC3	119	766	450	934	753
DivAnc	258436	7	1_SC3	2	0	0	0	0
DivAnc	8738	589	1_SC3	1	11	0	0	0
DivAnc	35730	20	1_SC3	427	2465	1185	2349	1883
DivAnc	31470	71	1_SC3	1	20	5	2	8
DivAnc	66879	85	1_SC3	1	11	4	7	7
DivAnc	28900	552	1_SC3	1	0	0	0	0
DivAnc	5753	618	1_SC3	341	1842	957	2241	1708
DivAnc	132412	816	1_SC3	2	17	1	0	0
DivAnc	30905	996	1_SC3	257	1678	762	1668	1275
DivAnc	15353	924	1_SC3	159	835	370	612	504
DivAnc	67876	732	1_SC3	66	412	218	338	232
DivAnc	13926	536	1_SC3	1	0	0	0	0
DivAnc	4235	133	1_SC3	72	528	241	501	431
DivAnc	24789	1001	1_SC3	2	34	26	37	17
DivAnc	6449	169	1_SC3	28	144	72	180	134
DivAnc	15193	780	1_SC3	293	1782	802	1594	1251
DivAnc	28637	518	1_SC3	1	6	0	0	0
DivAnc	50567	976	1_SC3	380	2197	1050	2193	1582
DivAnc	129924	612	1_SC3	286	1630	872	1694	1197
DivAnc	91604	83	1_SC3	89	599	415	748	530
DivAnc	245704	333	1_SC3	1	5	2	9	22
DivAnc	151016	70	1_SC3	1	5	4	0	0
DivAnc	127429	981	1_SC3	261	1371	676	1613	1146
DivAnc	72564	710	1_SC3	73	472	255	527	356
DivAnc	13690	830	1_SC3	270	1600	852	1504	1217
DivAnc	131811	907	1_SC3	614	3532	1790	3615	2661
DivAnc	55737	705	1_SC3	535	3122	1433	3186	2343
DivAnc	55731	118	1_SC3	275	1488	704	1632	1411
DivAnc	13699	596	1_SC3	23	97	48	86	69
DivAnc	32883	60	1_SC3	29	179	81	203	153
DivAnc	72764	95	1_SC3	9	23	2	6	0
DivAnc	148032	956	1_SC3	226	1360	746	1382	950
DivAnc	73965	433	1_SC3	129	895	444	928	869
DivAnc	27788	252	1_SC3	592	3433	1916	4039	3141
DivAnc	7436	628	1_SC3	1	0	0	0	0
DivAnc	102893	91	1_SC3	1	4	0	0	0
DivAnc	22361	836	1_SC3	124	758	351	774	573
DivAnc	110097	787	1_SC3	37	165	49	112	106
DivAnc	5683	75	1_SC3	2	16	0	0	0
DivAnc	215990	12	1_SC3	1	10	10	16	11
DivAnc	55558	804	1_SC3	1	15	18	65	61
DivAnc	253789	213	1_SC3	594	3652	1735	3486	2336
DivAnc	4192	529	1_SC3	59	281	117	222	167
DivAnc	266348	36	1_SC3	1	13	12	41	13
DivAnc	292760	80	1_SC3	535	3109	1661	3180	2430
DivAnc	119723	938	1_SC3	25	149	90	259	148
DivAnc	23417	1013	1_SC3	19	89	62	124	139
DivAnc	120592	392	1_SC3	1	21	0	0	0
DivAnc	110071	125	1_SC3	25	167	78	160	133
DivAnc	259214	34	1_SC3	430	2575	1334	2752	2120
DivAnc	125956	209	1_SC3	298	1658	768	1421	1356
DivAnc	100087	577	1_SC3	1	3	0	0	0
DivAnc	77424	456	1_SC3	1	0	0	0	0
DivAnc	4058	950	1_SC3	8	47	31	42	25
DivAnc	145183	279	1_SC3	62	279	174	309	181
DivAnc	12347	739	1_SC3	1	0	0	0	0
DivAnc	51966	80	1_SC3	452	2745	1390	2679	2064
DivAnc	21045	680	1_SC3	529	2868	1595	2945	2379
DivAnc	60527	116	1_SC3	1	0	0	0	0
DivAnc	3617	4	1_SC3	1	8	15	68	66
DivAnc	120242	347	1_SC3	299	1734	924	1902	1412
DivAnc	121311	574	1_SC3	5	52	21	50	23
DivAnc	119806	912	1_SC3	1	0	0	0	0
DivAnc	19696	261	1_SC3	1	8	11	88	52
DivAnc	32370	772	1_SC3	23	47	31	54	66
DivAnc	25033	816	1_SC3	6	31	6	1	7
DivAnc	166346	886	1_SC3	121	654	339	755	525
DivAnc	166347	50	1_SC3	204	1344	701	1532	1271
DivAnc	2567	14	1_SC3	402	2203	1098	2361	1823
DivAnc	220357	802	1_SC3	1	0	0	0	0
DivAnc	2367	657	1_SC3	7	53	18	13	0
DivAnc	135043	6	1_SC3	1	0	0	0	0
DivAnc	7291	34	1_SC3	447	2629	1404	2962	2202
DivAnc	49667	804	1_SC3	2	25	0	3	4
DivAnc	7297	536	1_SC3	1	2	0	0	0
DivAnc	54989	100	1_SC3	1	0	0	0	0
DivAnc	99348	423	1_SC3	5	18	0	0	0
DivAnc	46368	979	1_SC3	1	18	8	27	19
DivAnc	5026	85	1_SC3	1	0	0	0	0
DivAnc	118252	149	1_SC3	98	576	296	682	561
DivAnc	3728	132	1_SC3	1	0	0	0	0
DivAnc	26256	613	1_SC3	50	258	95	149	150
DivAnc	36097	921	1_SC3	214	1248	663	1161	946
DivAnc	71688	387	1_SC3	3	15	1	0	0
DivAnc	122969	326	1_SC3	2	6	1	0	0
DivAnc	162426	757	1_SC3	5	13	13	8	0
DivAnc	4933	353	1_SC3	14	74	27	94	55
DivAnc	960	620	1_SC3	376	2152	1055	2234	1890
DivAnc	139347	896	1_SC3	367	2003	916	1823	1408
DivAnc	6296	461	1_SC3	55	323	123	293	266
DivAnc	36251	428	1_SC3	1	0	0	0	0
DivAnc	4688	362	1_SC3	1	21	3	0	0
DivAnc	69725	173	1_SC3	21	117	45	51	34
DivAnc	6059	188	1_SC3	2	29	5	5	13
DivAnc	250309	347	1_SC3	307	1720	783	1771	1308
DivAnc	43626	83	1_SC3	329	1969	1003	2070	1617
DivAnc	2100	892	1_SC3	329	1701	840	1801	1414
DivAnc	42089	930	1_SC3	528	3001	1563	3170	2260
DivAnc	152744	866	1_SC3	2	0	0	0	0
DivAnc	87266	326	1_SC3	311	1796	820	1634	1325
DivAnc	5116	886	1_SC3	583	3092	1561	3140	2123
DivAnc	2635	815	1_SC3	351	2216	1023	2078	1777
DivAnc	2636	534	1_SC3	1	0	0	0	0
DivAnc	153349	456	1_SC3	2	6	0	0	0
DivAnc	37475	988	1_SC3	2	27	21	31	30
DivAnc	136498	109	1_SC3	17	93	51	89	92
DivAnc	198837	112	1_SC3	1	0	0	0	0
DivAnc	79844	138	1_SC3	14	121	70	152	90
DivAnc	118898	829	1_SC3	336	1789	988	1943	1587
DivAnc	79840	60	1_SC3	376	2289	1192	2441	1857
DivAnc	179025	843	1_SC3	395	2188	1191	2510	1802
DivAnc	162512	969	1_SC3	151	880	455	857	701
DivAnc	4590	830	1_SC3	2	16	6	5	19
DivAnc	2034	34	1_SC3	7	86	50	112	52
DivAnc	2033	47	1_SC3	554	3223	1676	2959	2260
DivAnc	49395	132	1_SC3	434	2689	1449	2909	2193
DivAnc	42669	521	1_SC3	17	62	42	59	39
DivAnc	42884	692	1_SC3	430	2541	1408	2423	1656
DivAnc	4843	1000	1_SC3	3	15	6	22	13
DivAnc	317000	191	1_SC3	17	83	55	124	117
DivAnc	264901	279	1_SC3	325	2191	1106	1944	1485
DivAnc	14904	628	1_SC3	1	18	0	0	0
DivAnc	33336	547	1_SC3	1	19	22	50	26
DivAnc	170060	921	1_SC3	109	694	419	770	679
DivAnc	63175	813	1_SC3	1	8	4	0	0
DivAnc	155805	192	1_SC3	2	5	8	21	18
DivAnc	99014	852	1_SC3	4	22	7	6	8
DivAnc	21423	421	1_SC3	80	494	235	488	430
DivAnc	3545	83	1_SC3	1	4	6	0	0
DivAnc	71217	356	1_SC3	1	0	0	0	0
DivAnc	83516	47	1_SC3	3	8	0	0	0
DivAnc	3234	997	1_SC3	1	0	0	0	0
DivAnc	113440	926	1_SC3	1	0	0	0	0
DivAnc	175264	186	1_SC3	1	12	2	16	13
DivAnc	168929	309	1_SC3	1	0	0	0	0
DivAnc	24074	704	1_SC3	3	12	9	78	68
DivAnc	37277	686	1_SC3	21	109	56	100	94
DivAnc	36077	47	1_SC3	4	9	2	0	0
DivAnc	32025	757	1_SC3	1	0	0	0	0
DivAnc	36073	52	1_SC3	166	1015	559	918	742
DivAnc	65595	309	1_SC3	207	1406	695	1458	1136
DivAnc	285701	14	1_SC3	2	6	5	32	11
DivAnc	85087	119	1_SC3	2	27	16	27	21
DivAnc	15168	790	1_SC3	182	1046	518	803	583
DivAnc	2964	969	1_SC3	1	7	6	5	7
DivAnc	2967	657	1_SC3	1	0	0	0	0
DivAnc	2966	677	1_SC3	149	800	383	789	561
DivAnc	33933	474	1_SC3	128	731	379	862	648
DivAnc	37291	138	1_SC3	487	2943	1384	2986	2433
DivAnc	146995	147	1_SC3	7	35	11	31	15
DivAnc	255444	809	1_SC3	1	0	0	0	0
DivAnc	62633	423	1_SC3	1580	9630	4581	9587	7315
DivAnc	3042	486	1_SC3	186	1084	441	816	606
DivAnc	167818	159	1_SC3	1	16	4	14	16
DivAnc	158049	213	1_SC3	1	8	0	0	0
DivAnc	45928	833	1_SC3	1	4	3	15	12
DivAnc	42699	476	1_SC3	2	28	3	29	0
DivAnc	306117	816	1_SC3	3	5	3	8	10
DivAnc	226778	712	1_SC3	958	5647	2874	6041	4772
DivAnc	40002	40	1_SC3	3	53	37	26	33
DivAnc	13001	546	1_SC3	79	357	188	324	209
DivAnc	61983	941	1_SC3	1	6	5	8	0
DivAnc	149577	423	1_SC3	297	1897	1018	1942	1491
DivAnc	67516	72	1_SC3	2	19	14	30	46
DivAnc	76674	526	1_SC3	2	26	3	8	0
DivAnc	1095	287	1_SC3	328	1977	982	1934	1635
DivAnc	89061	783	1_SC3	357	1988	897	1888	1494
DivAnc	89064	1001	1_SC3	332	1934	982	1925	1532
DivAnc	118526	780	1_SC3	69	478	206	404	343
DivAnc	29999	853	1_SC3	200	1206	635	1371	946
DivAnc	228400	9	1_SC3	90	480	212	440	361
DivAnc	14584	173	1_SC3	262	1639	993	1933	1450
DivAnc	18837	521	1_SC3	208	1225	648	1182	1067
DivAnc	18002	162	1_SC3	1	0	0	0	0
DivAnc	27521	109	1_SC3	144	791	324	577	418
DivAnc	14745	217	1_SC3	232	1315	698	1313	1144
DivAnc	82016	111	1_SC3	1	0	0	0	0
DivAnc	29681	601	1_SC3	218	1174	538	1199	843
DivAnc	1418	750	1_SC3	68	401	216	310	204
DivAnc	67607	239	1_SC3	147	884	427	950	803
DivAnc	47440	50	1_SC3	127	774	305	498	430
DivAnc	1410	536	1_SC3	2	15	6	36	14
DivAnc	1326	295	1_SC3	344	1880	1118	2317	1970
DivAnc	67923	781	1_SC3	1	0	0	0	0
DivAnc	88933	347	1_SC3	2	17	7	5	4
DivAnc	93729	530	1_SC3	1	0	0	0	0
DivAnc	268193	147	1_SC3	34	121	49	74	47
DivAnc	8686	440	1_SC3	17	65	36	60	27
DivAnc	176822	296	1_SC3	1	12	17	17	22
DivAnc	8137	584	1_SC3	37	226	98	179	160
DivAnc	61128	620	1_SC3	1	0	0	0	0
DivAnc	15183	1011	1_SC3	3	29	6	8	9
DivAnc	27665	246	1_SC3	96	555	295	527	455
DivAnc	151009	204	1_SC3	86	467	281	638	444
DivAnc	186559	802	1_SC3	347	1983	1074	2053	1467
DivAnc	34036	605	1_SC3	2	2	2	0	0
DivAnc	2395	660	1_SC3	499	3279	1539	2757	2340
DivAnc	1522	90	1_SC3	2	14	0	0	0
DivAnc	25807	292	1_SC3	1	14	0	0	0
DivAnc	28333	423	1_SC3	627	3645	1955	3781	2854
DivAnc	308	163	1_SC3	177	1143	500	1033	750
DivAnc	127128	203	1_SC3	3	0	0	0	0
DivAnc	322962	648	1_SC3	284	1469	879	1912	1549
DivAnc	300	109	1_SC3	352	2170	988	2295	2087
DivAnc	3950	947	1_SC3	1	0	0	0	0
DivAnc	92836	423	1_SC3	114	711	343	654	421
DivAnc	53913	632	1_SC3	1	8	1	0	0
DivAnc	228988	484	1_SC3	329	1852	1052	1830	1448
DivAnc	88334	391	1_SC3	221	1261	653	1391	1113
DivAnc	24689	949	1_SC3	2	13	0	0	0
DivAnc	35293	423	1_SC3	689	4185	2089	4106	2970
DivAnc	51425	777	1_SC3	328	2113	983	1796	1359
DivAnc	160908	1001	1_SC3	221	1308	659	1258	957
DivAnc	51354	1013	1_SC3	131	722	362	713	468
DivAnc	100250	892	1_SC3	43	259	107	224	161
DivAnc	19899	677	1_SC3	28	133	76	240	168
DivAnc	298846	552	1_SC3	3	16	0	1	0
DivAnc	50972	423	1_SC3	922	5230	2774	5975	4490
DivAnc	28151	205	1_SC3	1	0	0	0	0
DivAnc	170379	311	1_SC3	1	20	9	40	27
DivAnc	127237	361	1_SC3	1	0	0	0	0
DivAnc	213112	837	1_SC3	2	0	0	0	0
DivAnc	150994	261	1_SC3	69	484	231	447	294
DivAnc	27542	245	1_SC3	6	51	18	37	18
DivAnc	1249	1012	1_SC3	132	682	313	833	658
DivAnc	16525	461	1_SC3	299	1639	694	1374	912
DivAnc	73350	493	1_SC3	3	5	16	22	45
DivAnc	56165	313	1_SC3	2	11	3	5	7
DivAnc	181230	432	1_SC3	541	3020	1566	3106	2216
DivAnc	20260	647	1_SC3	429	2784	1360	2822	2109
DivAnc	6601	185	1_SC3	1	0	0	0	0
DivAnc	230579	896	1_SC3	1	3	0	0	0
DivAnc	200875	652	1_SC3	1	4	5	20	11
DivAnc	12639	534	1_SC3	532	3712	1632	3180	2409
DivAnc	177912	83	1_SC3	2	14	7	23	15
DivAnc	22425	170	1_SC3	43	313	101	260	172
DivAnc	78899	686	1_SC3	401	2394	1134	2223	1775
DivAnc	11504	13	1_SC3	607	3591	1754	3547	2604
DivAnc	69912	1001	1_SC3	1	24	16	16	5
DivAnc	117933	132	1_SC3	3	0	0	0	0
DivAnc	69266	650	1_SC3	121	815	415	908	792
DivAnc	11501	169	1_SC3	4	21	8	19	7
DivAnc	57342	1005	1_SC3	201	1118	582	1458	1017
DivAnc	174312	6	1_SC3	114	648	335	635	413
DivAnc	100325	302	1_SC3	1	15	10	44	43
DivAnc	120302	423	1_SC3	698	4139	1986	4036	3052
DivAnc	19533	367	1_SC3	317	2162	1109	1852	1377
DivAnc	191733	464	1_SC3	84	383	231	414	425
DivAnc	19530	245	1_SC3	223	1361	744	1610	1143
DivAnc	96752	674	1_SC3	1	3	5	0	0
DivAnc	21038	657	1_SC3	410	2478	1255	2746	2116
DivAnc	62396	651	1_SC3	1	11	3	10	8
DivAnc	18403	202	1_SC3	1	13	0	0	0
DivAnc	12189	705	1_SC3	137	810	438	839	611
DivAnc	17090	846	1_SC3	68	383	152	243	212
DivAnc	10731	745	1_SC3	1	0	0	0	0
DivAnc	141186	175	1_SC3	1	15	0	0	0
DivAnc	57767	807	1_SC3	1	3	0	0	0
DivAnc	12747	534	1_SC3	77	437	123	259	157
DivAnc	198918	975	1_SC3	1	10	1	5	0
DivAnc	153647	526	1_SC3	1	0	0	0	0
DivAnc	11439	974	1_SC3	1	8	3	12	1
DivAnc	19997	906	1_SC3	8	61	26	37	37
DivAnc	277552	343	1_SC3	1	7	13	9	8
DivAnc	97578	329	1_SC3	708	4168	2113	4591	3549
DivAnc	49656	391	1_SC3	3	19	11	29	12
DivAnc	74365	639	1_SC3	2	4	3	0	0
DivAnc	35473	894	1_SC3	1	0	0	0	0
DivAnc	143165	440	1_SC3	1	7	7	10	0
DivAnc	17697	186	1_SC3	77	486	240	416	348
DivAnc	1895	153	1_SC3	42	167	75	219	171
DivAnc	21146	768	1_SC3	442	2557	1343	2947	1867
DivAnc	16456	883	1_SC3	1	0	0	0	0
DivAnc	218104	596	1_SC3	3	38	4	16	26
DivAnc	113008	841	1_SC3	21	93	33	57	22
DivAnc	105683	138	1_SC3	237	1321	588	1256	952
DivAnc	293429	125	1_SC3	169	877	426	844	613
DivAnc	81849	181	1_SC3	1	16	4	14	1
DivAnc	116219	899	1_SC3	3	20	1	0	0
DivAnc	20144	423	1_SC3	110	711	332	716	580
DivAnc	244711	135	1_SC3	1	0	0	0	0
DivAnc	84094	587	1_SC3	1	0	0	0	0
DivAnc	166976	149	1_SC3	96	426	189	452	313
DivAnc	22941	148	1_SC3	49	341	161	419	339
DivAnc	84769	296	1_SC3	332	1887	879	1843	1341
DivAnc	2735	733	1_SC3	1	7	0	0	0
DivAnc	85140	657	1_SC3	375	2272	967	2177	1638
DivAnc	314056	926	1_SC3	3	36	14	38	12
DivAnc	74472	589	1_SC3	1	0	0	0	0
DivAnc	3424	520	1_SC3	647	3829	1877	3546	2414
DivAnc	12167	780	1_SC3	1	5	2	7	2
DivAnc	61090	2	1_SC3	2	10	3	13	7
DivAnc	4857	19	1_SC3	1	12	8	7	3
DivAnc	4856	846	1_SC3	173	905	409	781	657
DivAnc	102489	1004	1_SC3	21	156	62	145	94
DivAnc	84822	459	1_SC3	146	800	355	687	596
DivAnc	162705	265	1_SC3	358	1900	931	1646	1231
DivAnc	45028	865	1_SC3	440	2518	1182	2354	1849
DivAnc	44281	998	1_SC3	58	310	214	382	251
DivAnc	53486	377	1_SC3	1	10	3	0	0
DivAnc	10291	279	1_SC3	432	2247	1064	1574	1306
DivAnc	58638	423	1_SC3	8	30	9	9	9
DivAnc	48294	381	1_SC3	71	362	188	434	438
DivAnc	63392	757	1_SC3	487	3154	1568	2857	2172
DivAnc	2996	534	1_SC3	1	0	0	0	0
DivAnc	11985	1000	1_SC3	4	13	5	22	6
DivAnc	157521	461	1_SC3	1	3	7	7	6
DivAnc	120902	1014	1_SC3	18	103	69	105	74
DivAnc	148768	372	1_SC3	207	1286	644	1487	1014
DivAnc	268740	807	1_SC3	1055	5886	2743	5753	4663
DivAnc	106171	674	1_SC3	424	2300	1092	2269	1638
DivAnc	84302	247	1_SC3	1	2	0	0	0
DivAnc	227704	829	1_SC3	1	10	4	0	0
DivAnc	18815	680	1_SC3	1	0	0	0	0
DivAnc	28247	34	1_SC3	1181	6822	3404	6909	5572
DivAnc	78531	340	1_SC3	67	390	148	232	238
DivAnc	33258	381	1_SC3	2	18	18	0	0
DivAnc	710	792	1_SC3	1	17	12	49	10
DivAnc	152007	310	1_SC3	129	810	499	1135	785
DivAnc	122502	461	1_SC3	1	3	7	29	22
DivAnc	80936	461	1_SC3	2	3	0	0	0
DivAnc	58259	926	1_SC3	631	3669	1895	4146	3016
DivAnc	99668	115	1_SC3	2	7	0	0	0
DivAnc	1068	449	1_SC3	100	556	289	445	495
DivAnc	211777	887	1_SC3	294	1665	690	1341	1102
DivAnc	30699	50	1_SC3	1	2	0	0	0
DivAnc	208475	76	1_SC3	2	3	0	0	0
DivAnc	40839	62	1_SC3	492	2715	1307	2367	1748
DivAnc	30694	896	1_SC3	33	181	139	237	214
DivAnc	5304	786	1_SC3	1	8	4	19	13
DivAnc	1067	670	1_SC3	1	5	2	0	0
DivAnc	5307	437	1_SC3	86	534	287	503	367
DivAnc	84541	214	1_SC3	207	1108	601	1363	966
DivAnc	223880	7	1_SC3	1	3	0	3	0
DivAnc	243126	956	1_SC3	5	33	11	11	43
DivAnc	68088	807	1_SC3	1524	8781	4448	9073	6722
DivAnc	109591	790	1_SC3	410	2355	1176	2286	1720
DivAnc	226909	835	1_SC3	251	1532	728	1296	892
DivAnc	593	593	1_SC3	2	22	4	5	0
DivAnc	8236	625	1_SC3	307	1754	910	1824	1211
DivAnc	273936	823	1_SC3	1	0	0	0	0
DivAnc	129785	311	1_SC3	264	1345	760	1218	777
DivAnc	8238	245	1_SC3	2	1	3	0	0
DivAnc	112398	288	1_SC3	1	0	0	0	0
DivAnc	31270	470	1_SC3	62	423	145	354	293
DivAnc	133898	138	1_SC3	132	848	445	840	572
DivAnc	97111	195	1_SC3	180	1098	638	1131	882
DivAnc	2826	149	1_SC3	4	34	14	28	24
DivAnc	24279	617	1_SC3	458	2633	1263	2785	1920
DivAnc	20216	400	1_SC3	19	92	60	143	125
DivAnc	7630	520	1_SC3	540	3144	1643	3065	2279
DivAnc	159661	899	1_SC3	163	1060	539	1058	614
DivAnc	14753	119	1_SC3	3	11	0	0	0
DivAnc	37139	33	1_SC3	352	2034	1108	2277	1789
DivAnc	115174	647	1_SC3	2	0	0	0	0
DivAnc	31418	764	1_SC3	1	2	0	0	0
DivAnc	118461	986	1_SC3	1	4	0	0	0
DivAnc	171562	773	1_SC3	299	1703	902	1736	1365
DivAnc	79669	589	1_SC3	192	1219	709	1195	921
DivAnc	1330	650	1_SC3	53	266	123	171	177
DivAnc	445	120	1_SC3	7	41	11	18	10
DivAnc	71387	212	1_SC3	167	1106	465	1002	686
DivAnc	137425	408	1_SC3	2	33	21	41	23
DivAnc	141948	1003	1_SC3	3	20	27	27	24
DivAnc	51489	171	1_SC3	2	18	1	0	0
DivAnc	5777	153	1_SC3	17	111	23	40	29
DivAnc	324934	381	1_SC3	1	0	0	0	0
DivAnc	38	333	1_SC3	2	0	0	0	0
DivAnc	694	985	1_SC3	3	14	6	33	36
DivAnc	186563	756	1_SC3	166	892	474	965	644
DivAnc	27652	1001	1_SC3	1	0	0	0	0
DivAnc	30	1012	1_SC3	93	565	278	701	477
DivAnc	5571	186	1_SC3	1	4	0	0	0
DivAnc	28326	526	1_SC3	377	2415	1139	2053	1529
DivAnc	110871	316	1_SC3	1	4	3	0	0
DivAnc	7616	159	1_SC3	1	17	0	0	0
DivAnc	1539	780	1_SC3	960	5452	3010	5817	4680
DivAnc	23140	819	1_SC3	4	5	5	1	0
DivAnc	130546	913	1_SC3	287	1596	713	1332	1001
DivAnc	228153	773	1_SC3	2	0	0	0	0
DivAnc	82225	794	1_SC3	1	9	0	0	0
DivAnc	31303	600	1_SC3	2	1	0	0	0
DivAnc	83968	580	1_SC3	171	922	424	858	773
DivAnc	248525	203	1_SC3	378	2312	1138	2359	1851
DivAnc	109155	623	1_SC3	1	3	2	7	2
DivAnc	4103	954	1_SC3	383	2145	1054	2129	1758
DivAnc	4105	956	1_SC3	94	516	218	477	321
DivAnc	38295	7	1_SC3	353	1958	985	1812	1406
DivAnc	11229	864	1_SC3	3	26	19	13	1
DivAnc	131019	390	1_SC3	1	3	0	0	0
DivAnc	45286	239	1_SC3	5	44	28	65	46
DivAnc	140025	766	1_SC3	26	147	79	116	105
DivAnc	15248	401	1_SC3	2	0	0	0	0
DivAnc	55398	894	1_SC3	108	599	281	743	492
DivAnc	9422	350	1_SC3	3	45	17	2	14
DivAnc	119646	206	1_SC3	110	642	326	785	504
DivAnc	145475	233	1_SC3	20	145	100	200	216
DivAnc	35755	476	1_SC3	3	34	27	42	23
DivAnc	92226	719	1_SC3	1	15	8	3	0
DivAnc	207426	1011	1_SC3	6	39	0	0	0
DivAnc	28147	757	1_SC3	3	14	8	44	5
DivAnc	3895	547	1_SC3	906	5451	2671	5256	3953
DivAnc	44672	1014	1_SC3	1	0	0	0	0
DivAnc	92914	74	1_SC3	1	4	0	0	0
DivAnc	92915	815	1_SC3	779	4368	2202	4237	3337
DivAnc	171833	942	1_SC3	2	21	9	25	21
DivAnc	12621	364	1_SC3	1	0	0	0	0
DivAnc	12627	366	1_SC3	3	22	20	38	9
DivAnc	145259	97	1_SC3	56	273	98	263	229
DivAnc	28374	547	1_SC3	1	0	0	0	0
DivAnc	287112	817	1_SC3	2	2	7	0	0
DivAnc	3462	215	1_SC3	2	8	3	22	43
DivAnc	13508	45	1_SC3	1	0	0	0	0
DivAnc	5953	127	1_SC3	2	14	7	13	4
DivAnc	5952	976	1_SC3	1	0	0	0	0
DivAnc	4618	226	1_SC3	464	2889	1413	2868	2245
DivAnc	11532	430	1_SC3	1	12	13	23	32
DivAnc	155359	596	1_SC3	2	2	0	0	0
DivAnc	4070	449	1_SC3	262	1520	779	1496	1103
DivAnc	39135	1009	1_SC3	143	786	455	1000	719
DivAnc	187216	1013	1_SC3	3	22	11	17	4
DivAnc	127444	34	1_SC3	2	7	0	0	0
DivAnc	35400	509	1_SC3	1	5	0	0	0
DivAnc	43473	544	1_SC3	3	26	15	29	18
DivAnc	74579	534	1_SC3	2	11	15	21	12
DivAnc	22865	618	1_SC3	2	18	0	0	0
DivAnc	117442	964	1_SC3	1	23	4	27	24
DivAnc	32355	983	1_SC3	26	167	54	189	97
DivAnc	25017	984	1_SC3	1	0	0	0	0
DivAnc	180047	247	1_SC3	1	8	4	12	6
DivAnc	16193	138	1_SC3	2	6	0	0	0
DivAnc	26210	60	1_SC3	418	2417	1238	2370	1681
DivAnc	46166	684	1_SC3	462	2688	1398	2757	2272
DivAnc	2341	363	1_SC3	188	1030	450	999	865
DivAnc	118111	313	1_SC3	261	1588	872	1727	1400
DivAnc	2349	423	1_SC3	1289	7195	3572	7340	5900
DivAnc	208175	731	1_SC3	1	3	0	0	0
DivAnc	19983	50	1_SC3	100	516	235	454	470
DivAnc	25498	52	1_SC3	213	1238	658	1327	1113
DivAnc	303894	474	1_SC3	333	1664	825	1891	1476
DivAnc	153638	209	1_SC3	72	453	245	444	413
DivAnc	25491	536	1_SC3	9	34	11	47	51
